Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.03 Labor*BY.R.C.1500.1502.0.03*0000000000002PVI,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.04 Tierhaus*BY.R.C.1500.1502.0.04*0000000000002Q8Z,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.05 Tierhaus*BY.R.C.1500.1502.0.05*0000000000002QJW,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.06 Tierhaus*BY.R.C.1500.1502.0.06*0000000000002QX6,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.07 Büroraum*BY.R.C.1500.1502.0.07*0000000000002Q1N,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.08 Tierhaus*BY.R.C.1500.1502.0.08*0000000000002QF5,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.09 Büroraum*BY.R.C.1500.1502.0.09*0000000000002QSF,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.10 Beobachtungsraum*BY.R.C.1500.1502.0.10*0000000000002PWS,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.11 Versuchsraum*BY.R.C.1500.1502.0.11*0000000000002QVZ,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.12 Honigschleuder/Lager*BY.R.C.1500.1502.0.12*0000000000002Q0C,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.13 Kurslager*BY.R.C.1500.1502.0.13*0000000000002QE3,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.14 Kühlraum*BY.R.C.1500.1502.0.14*0000000000002QM5,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.15 Mikroskopierraum*BY.R.C.1500.1502.0.15*0000000000002QZ4,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.16 Zentrifugenraum*BY.R.C.1500.1502.0.16*0000000000002Q3W,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.17 Kurslager*BY.R.C.1500.1502.0.17*0000000000002QHC,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.18 Lagerraum*BY.R.C.1500.1502.0.18*0000000000002QUS,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.19 Techn. Laborgeräteraum*BY.R.C.1500.1502.0.19*0000000000002PWH,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.20 Lagerraum*BY.R.C.1500.1502.0.20*0000000000002QA8,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.21 Käfighaltungsraum*BY.R.C.1500.1502.0.21*0000000000002Q2L,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.22 Labor*BY.R.C.1500.1502.0.22*0000000000002QDP,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.23 Lagerraum*BY.R.C.1500.1502.0.23*0000000000002QQU,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.24 Labor*BY.R.C.1500.1502.0.24*0000000000002PV6,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.25 Lager Präparat*BY.R.C.1500.1502.0.25*0000000000002Q62,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.26 Lagerraum*BY.R.C.1500.1502.0.26*0000000000002QJJ,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.27 Käfighaltungsraum*BY.R.C.1500.1502.0.27*0000000000002QUE,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.28 Insektarium*BY.R.C.1500.1502.0.28*0000000000002PYV,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.29 Insektarium*BY.R.C.1500.1502.0.29*0000000000002QCI,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.30 Aquarium I*BY.R.C.1500.1502.0.30*0000000000002QPO,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.31 Biotestlabor*BY.R.C.1500.1502.0.31*0000000000002QFR,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.32 Labor*BY.R.C.1500.1502.0.32*0000000000002QT6,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.33 Labor*BY.R.C.1500.1502.0.33*0000000000002PXM,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.34 W.A.*BY.R.C.1500.1502.0.34*0000000000002QB4,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.35 W.A.*BY.R.C.1500.1502.0.35*0000000000002QON,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.36 Chem. Ökologie*BY.R.C.1500.1502.0.36*0000000000002QWE,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.37 W.A.*BY.R.C.1500.1502.0.37*0000000000002Q14,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.38 Gaschromatographie*BY.R.C.1500.1502.0.38*0000000000002QEJ,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.39 W.A.*BY.R.C.1500.1502.0.39*0000000000002QRZ,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.40 W.A.*BY.R.C.1500.1502.0.40*0000000000002PW9,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.41 Flur*BY.R.C.1500.1502.0.41*0000000000002QVN,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.42 Flur*BY.R.C.1500.1502.0.42*0000000000002Q00,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.43 Flur*BY.R.C.1500.1502.0.43*0000000000002QDF,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.43A Installationsschacht*BY.R.C.1500.1502.0.43A*0000000000002QOB,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.43B Installationsschacht*BY.R.C.1500.1502.0.43B*0000000000002R12,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.43C Installationsschacht*BY.R.C.1500.1502.0.43C*0000000000002Q5Q,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.43D Installationsschacht*BY.R.C.1500.1502.0.43D*0000000000002QGM,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.43E Installationsschacht*BY.R.C.1500.1502.0.43E*0000000000002QU3,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.43F Installationsschacht*BY.R.C.1500.1502.0.43F*0000000000002PVV,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.43G Installationsschacht*BY.R.C.1500.1502.0.43G*0000000000002Q9L,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.43H Installationsschacht*BY.R.C.1500.1502.0.43H*0000000000002Q27,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.44 Flur*BY.R.C.1500.1502.0.44*0000000000002QFM,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.45 Schleuse*BY.R.C.1500.1502.0.45*0000000000002QQG,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.46 Schleuse*BY.R.C.1500.1502.0.46*0000000000002PUP,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.47 Schleuse*BY.R.C.1500.1502.0.47*0000000000002Q89,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.48 Vor- u. Arbeitsraum*BY.R.C.1500.1502.0.48*0000000000002QLN,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.49 Büro*BY.R.C.1500.1502.0.49*0000000000002QYQ,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.50 Arbeitsraum u. Flur*BY.R.C.1500.1502.0.50*0000000000002PY0,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.51 Lastenaufzug 70*BY.R.C.1500.1502.0.51*0000000000002QBX,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.52 Bodengewächshaus 6*BY.R.C.1500.1502.0.52*0000000000002QP3,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.53 Bodengewächshaus 5*BY.R.C.1500.1502.0.53*0000000000002Q1I,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.54 Bodengewächshaus 1*BY.R.C.1500.1502.0.54*0000000000002QEX,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.55 Bodengewächshaus 2*BY.R.C.1500.1502.0.55*0000000000002QS9,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.56 Bodengewächshaus 3*BY.R.C.1500.1502.0.56*0000000000002PWN,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_0  EG*2.0.57 Bodengewächshaus 4*BY.R.C.1500.1502.0.57*0000000000002Q7G,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.01 Labor*BY.R.C.1500.1502.1.01*0000000000002PUX,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.02 W.A.*BY.R.C.1500.1502.1.02*0000000000002Q8H,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.03 Labor*BY.R.C.1500.1502.1.03*0000000000002QLW,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.04 W.A.*BY.R.C.1500.1502.1.04*0000000000002PVL,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.05 Dunkelkammer*BY.R.C.1500.1502.1.05*0000000000002Q92,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.06 Prof.*BY.R.C.1500.1502.1.06*0000000000002QMO,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.07 Laborraum*BY.R.C.1500.1502.1.07*0000000000002QXA,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.08 W.A.*BY.R.C.1500.1502.1.08*0000000000002Q1P,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.09 Labor*BY.R.C.1500.1502.1.09*0000000000002QF7,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.10 W.A.*BY.R.C.1500.1502.1.10*0000000000002QSJ,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.11 T.A.*BY.R.C.1500.1502.1.11*0000000000002PWU,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.12 Klimaraum*BY.R.C.1500.1502.1.12*0000000000002Q7Q,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.13 Klimaraum*BY.R.C.1500.1502.1.13*0000000000002QL3,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.14 Kühlraum II*BY.R.C.1500.1502.1.14*0000000000002QE6,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.15 Temp.-Konst.-Raum*BY.R.C.1500.1502.1.15*0000000000002QM8,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.16 Aggregatraum*BY.R.C.1500.1502.1.16*0000000000002QZ8,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.17 Klimaraum*BY.R.C.1500.1502.1.17*0000000000002Q3Y,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.18 Kühlraum*BY.R.C.1500.1502.1.18*0000000000002QHF,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.19 Temp.-Konst.-Raum*BY.R.C.1500.1502.1.19*0000000000002QUV,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.20 Optisch.Raum*BY.R.C.1500.1502.1.20*0000000000002PZB,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.21 Optisch.Raum*BY.R.C.1500.1502.1.21*0000000000002QAC,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.22 Klimaschränke-Raum*BY.R.C.1500.1502.1.22*0000000000002QNI,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.23 IT-Spezialraum*BY.R.C.1500.1502.1.23*0000000000002R09,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.23A Flur*BY.R.C.1500.1502.1.23A*0000000000002QQY,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.24 Molekularökologie*BY.R.C.1500.1502.1.24*0000000000002PV8,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.25 Autoklav u. Kühltr.*BY.R.C.1500.1502.1.25*0000000000002Q65,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.26 Sequenzierlabor*BY.R.C.1500.1502.1.26*0000000000002QJN,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.27 Spezialraum*BY.R.C.1500.1502.1.27*0000000000002QWZ,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.28 W.A.*BY.R.C.1500.1502.1.28*0000000000002PYZ,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.29 Prof.*BY.R.C.1500.1502.1.29*0000000000002QCL,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.30 Labor*BY.R.C.1500.1502.1.30*0000000000002QPR,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.31 W.A.*BY.R.C.1500.1502.1.31*0000000000002PU2,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.32 W.A.*BY.R.C.1500.1502.1.32*0000000000002Q7I,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.33 Labor*BY.R.C.1500.1502.1.33*0000000000002PXP,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.34 W.A.*BY.R.C.1500.1502.1.34*0000000000002QB8,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.35 Labor*BY.R.C.1500.1502.1.35*0000000000002QOQ,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.36 Büroraum*BY.R.C.1500.1502.1.36*0000000000002QWH,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.37 W.A.*BY.R.C.1500.1502.1.37*0000000000002Q17,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.38 Flur*BY.R.C.1500.1502.1.38*0000000000002QEM,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.40 Flur*BY.R.C.1500.1502.1.40*0000000000002QS2,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.41A Installationsschacht*BY.R.C.1500.1502.1.41A*0000000000002PWC,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.41B Installationsschacht*BY.R.C.1500.1502.1.41B*0000000000002Q74,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.41C Installationsschacht*BY.R.C.1500.1502.1.41C*0000000000002QKT,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.41D Installationsschacht*BY.R.C.1500.1502.1.41D*0000000000002QDJ,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.41E Installationsschacht*BY.R.C.1500.1502.1.41E*0000000000002QQR,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.41F Installationsschacht*BY.R.C.1500.1502.1.41F*0000000000002R17,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.41G Installationsschacht*BY.R.C.1500.1502.1.41G*0000000000002Q5S,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.41H Installationsschacht*BY.R.C.1500.1502.1.41H*0000000000002QGO,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.42 Flur*BY.R.C.1500.1502.1.42*0000000000002QU6,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_1  OG1*2.1.43 Pflanzenraum*BY.R.C.1500.1502.1.43*0000000000004GNS,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.01 Fakultätsverw.*BY.R.C.1500.1502.2.01*0000000000002QLM,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.02 Stud.-Koordination*BY.R.C.1500.1502.2.02*0000000000002QYL,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.03 Fachbibliothek*BY.R.C.1500.1502.2.03*0000000000002Q3D,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.04 Prof.*BY.R.C.1500.1502.2.04*0000000000002QEB,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.05 Sekretariat*BY.R.C.1500.1502.2.05*0000000000002QRO,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.06 Kryptogramm-Abt.*BY.R.C.1500.1502.2.06*0000000000002PTG,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.07 W.A.*BY.R.C.1500.1502.2.07*0000000000003PH0,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.08 Sozialraum*BY.R.C.1500.1502.2.08*0000000000002Q6R,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.09 W.A.*BY.R.C.1500.1502.2.09*0000000000002PZV,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.10 Doktoranden*BY.R.C.1500.1502.2.10*0000000000002QAR,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.11 Fakultätsverw.*BY.R.C.1500.1502.2.11*0000000000002QO0,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.11A Registratur*BY.R.C.1500.1502.2.11A*0000000000002R0T,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.12 Vervielfältigungsraum*BY.R.C.1500.1502.2.12*0000000000002Q5K,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.13 CIP-Pool BIO1*BY.R.C.1500.1502.2.13*0000000000002QJ1,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.14 Büroraum*BY.R.C.1500.1502.2.14*0000000000002QTS,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.15 Büroraum*BY.R.C.1500.1502.2.15*0000000000002PVN,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.17 Prüfungsamt*BY.R.C.1500.1502.2.17*0000000000002Q94,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.19 Büroraum*BY.R.C.1500.1502.2.19*0000000000002QMP,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.20 Büroraum*BY.R.C.1500.1502.2.20*0000000000002QQ9,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.21 Abstellraum*BY.R.C.1500.1502.2.21*0000000000002PUM,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.22 Büroraum*BY.R.C.1500.1502.2.22*0000000000002Q86,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.23 Büroraum*BY.R.C.1500.1502.2.23*0000000000002QLG,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.25 Büroraum*BY.R.C.1500.1502.2.25*0000000000002QW2,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.26 Flur*BY.R.C.1500.1502.2.26*0000000000002QE7,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.27 Flur*BY.R.C.1500.1502.2.27*0000000000002QOW,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.28A Installationsschacht*BY.R.C.1500.1502.2.28A*0000000000002PT5,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.28B Installationsschacht*BY.R.C.1500.1502.2.28B*0000000000002QSN,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.28C Installationsschacht*BY.R.C.1500.1502.2.28C*0000000000002PX5,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.28D Installationsschacht*BY.R.C.1500.1502.2.28D*0000000000002QAO,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.28E Installationsschacht*BY.R.C.1500.1502.2.28E*0000000000002QLA,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.28F Installationsschacht*BY.R.C.1500.1502.2.28F*0000000000002QY5,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_2  OG2*2.2.31 Abluftzentrale*BY.R.C.1500.1502.2.31*000000000000C6C2,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_3  OG3, Dach*2.3.02 Abluftzentrale*BY.R.C.1500.1502.3.02*00000000000074DW,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_3  OG3, Dach*2.3.03 Abluftzentrale*BY.R.C.1500.1502.3.03*00000000000074CZ,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_3  OG3, Dach*2.3.04 Abluftzentrale*BY.R.C.1500.1502.3.04*00000000000074CT,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_3  OG3, Dach*2.3.05 Abluftzentrale*BY.R.C.1500.1502.3.05*00000000000074D4,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*_3  OG3, Dach*2.3.06 Abluftzentrale*BY.R.C.1500.1502.3.06*00000000000074DH,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.01 Lüftungszentrale*BY.R.C.1500.1502.01.01*0000000000002QEW,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.01A Gaslager*BY.R.C.1500.1502.01.01A*0000000000002QS7,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.02 I Gitterbox*BY.R.C.1500.1502.01.02I*0000000000002PZ2,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.02 Lagerraum*BY.R.C.1500.1502.01.02*0000000000002PWM,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.02A Pflanzenzucht*BY.R.C.1500.1502.01.02A*0000000000002Q7E,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.02B Gitterbox*BY.R.C.1500.1502.01.02B*0000000000002QKX,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.02C Gitterbox*BY.R.C.1500.1502.01.02C*0000000000002QXV,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.02D Gitterbox*BY.R.C.1500.1502.01.02D*0000000000002Q25,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.02E Gitterbox*BY.R.C.1500.1502.01.02E*0000000000002QFK,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.02F Gitterbox*BY.R.C.1500.1502.01.02F*0000000000002Q3M,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.02G Gitterbox*BY.R.C.1500.1502.01.02G*0000000000002QH3,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.02H Gitterbox*BY.R.C.1500.1502.01.02H*0000000000002QUH,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.03 Käfighaltung*BY.R.C.1500.1502.01.03*0000000000002Q9Y,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.04 Salzlager*BY.R.C.1500.1502.01.04*0000000000002QND,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.05 Gerätelager*BY.R.C.1500.1502.01.05*0000000000002R05,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.06 Packraum*BY.R.C.1500.1502.01.06*0000000000002Q4P,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.07 Insektenlabor*BY.R.C.1500.1502.01.07*0000000000002QI5,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.08 Fermentation*BY.R.C.1500.1502.01.08*0000000000002QSS,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.11 Lager*BY.R.C.1500.1502.01.11*0000000000002QJ9,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.12 Lager*BY.R.C.1500.1502.01.12*0000000000002QWN,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.13 Aufzug 70*BY.R.C.1500.1502.01.13*0000000000002PYF,,
Biologie, BIOG*Biologie, Bauteil 2, BIO2*01  UG1*2.01.14 Flur*BY.R.C.1500.1502.01.14*0000000000002QC9,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.01 Sekretariat*BY.R.C.1500.1503.0.01*0000000000002QKY,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.02 Prof.*BY.R.C.1500.1503.0.02*0000000000002QXW,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.03 Labor*BY.R.C.1500.1503.0.03*0000000000002Q26,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.04 W.A.*BY.R.C.1500.1503.0.04*0000000000002QFL,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.05 W.A.*BY.R.C.1500.1503.0.05*0000000000002QT3,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.06 Sozialraum*BY.R.C.1500.1503.0.06*0000000000002QH4,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.07 W.A.*BY.R.C.1500.1503.0.07*0000000000002QUJ,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.08 Immune-Labor*BY.R.C.1500.1503.0.08*0000000000002PZ3,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.09 W.A.*BY.R.C.1500.1503.0.09*0000000000002QA0,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.10 Büroraum*BY.R.C.1500.1503.0.10*0000000000002QNE,,
Biologie, BIOG*Biologie, Bauteil 3, BIO3*_0  EG*3.0.11 PC-Arbeitsraum*BY.R.C.1500.1503.0.11*0000000000002R07,,
